date,coverage_points,coverage_percent,mean_precip,max_precip,min_precip,mean_anomaly,max_anomaly,centroid_lat,centroid_lon,month,year,day_of_year,saison
2000-10-03,85,15.178571428571427,12.23308,26.992737,4.747304,3.2255201,7.2255716,15.327941,-14.480883,10,2000,277,Saison_des_pluies
2007-10-31,85,15.178571428571427,4.1499825,9.186886,0.24620008,3.2350025,6.5414896,14.030882,-13.095589,10,2007,304,Saison_des_pluies
1988-06-21,85,15.178571428571427,14.329873,26.530678,4.0077653,2.7735417,4.7360296,14.563235,-13.404411,6,1988,173,Saison_des_pluies
2008-07-02,85,15.178571428571427,17.743404,32.23887,8.654681,2.8237264,4.259709,14.725,-14.34853,7,2008,184,Saison_des_pluies
2018-10-20,84,15.0,7.0439663,16.269798,1.3014183,5.0455704,10.714369,14.955358,-11.690476,10,2018,293,Saison_des_pluies
2003-10-20,84,15.0,10.400233,30.484383,0.8646761,3.5973752,9.406404,14.392858,-13.181547,10,2003,293,Saison_des_pluies
1992-07-23,84,15.0,20.857151,52.575005,10.740196,3.2805593,9.383019,15.830358,-15.157738,7,1992,205,Saison_des_pluies
2005-05-16,84,15.0,1.5787394,10.415117,0.010394696,3.5771816,8.466285,15.026786,-12.086309,5,2005,136,Saison_des_pluies
2014-07-04,84,15.0,13.931702,33.947643,4.1492815,4.01988,7.834112,16.071428,-14.684524,7,2014,185,Saison_des_pluies
2004-07-29,84,15.0,23.927633,48.689953,12.061654,3.2462456,6.6537294,15.571428,-15.363095,7,2004,211,Saison_des_pluies
1984-09-12,84,15.0,26.356838,49.66901,10.62257,3.3029127,6.5931854,14.889881,-12.232142,9,1984,256,Saison_des_pluies
2012-10-03,84,15.0,12.031242,23.777351,4.6376123,3.2433465,6.224106,15.502976,-15.050595,10,2012,277,Saison_des_pluies
2015-08-02,84,15.0,21.516459,34.141796,10.954829,3.1369796,6.0865464,15.720238,-15.175595,8,2015,214,Saison_des_pluies
2010-08-10,84,15.0,23.898092,43.579834,13.377367,3.2736018,6.045813,15.523809,-15.0,8,2010,222,Saison_des_pluies
2012-07-12,84,15.0,18.094326,51.060375,6.3473597,3.0581763,5.97951,15.294642,-13.375,7,2012,194,Saison_des_pluies
2000-09-22,84,15.0,21.399439,31.827312,13.208924,3.2749038,5.771922,15.464286,-15.002976,9,2000,266,Saison_des_pluies
2016-07-24,84,15.0,26.814194,51.17189,15.198936,3.0131674,5.071924,14.604167,-15.288691,7,2016,206,Saison_des_pluies
1996-11-07,84,15.0,1.3599534,5.6364527,0.2640798,2.7780888,4.579061,13.345238,-12.690476,11,1996,312,Saison_seche
2006-08-10,84,15.0,45.37602,85.415375,15.146575,2.80429,4.4753466,12.970238,-12.848214,8,2006,222,Saison_des_pluies
1993-07-29,84,15.0,25.912064,47.867535,10.715934,2.7968245,4.429253,14.5,-13.273809,7,1993,210,Saison_des_pluies
2000-09-04,84,15.0,19.039572,35.633373,12.088539,2.50979,4.0191197,15.583333,-12.339286,9,2000,248,Saison_des_pluies
1989-07-21,84,15.0,20.0177,42.283188,5.6245375,2.4191067,3.6230533,14.705358,-14.279762,7,1989,202,Saison_des_pluies
1988-10-30,83,14.821428571428571,2.5152235,5.9366693,0.4280193,4.7778063,9.973662,15.233434,-14.260542,10,1988,304,Saison_des_pluies
1988-05-26,83,14.821428571428571,14.873372,34.65103,3.0347466,4.3724146,8.036295,13.112952,-13.052711,5,1988,147,Saison_des_pluies
2000-10-17,83,14.821428571428571,11.403811,25.370012,2.960371,4.497775,7.903571,14.212349,-13.224398,10,2000,291,Saison_des_pluies
2022-08-06,83,14.821428571428571,21.097889,39.242146,12.183778,2.9506576,6.067716,15.718373,-15.42018,8,2022,218,Saison_des_pluies
1987-06-11,83,14.821428571428571,16.074781,28.58652,4.507849,2.8601046,5.832044,13.570783,-14.2454815,6,1987,162,Saison_des_pluies
2017-10-12,83,14.821428571428571,6.3009415,13.7525625,1.9129343,3.0861428,5.048734,15.459337,-14.185241,10,2017,285,Saison_des_pluies
1984-08-19,83,14.821428571428571,51.46707,80.80896,26.852497,2.8903637,4.932709,12.712349,-14.2545185,8,1984,232,Saison_des_pluies
1993-09-03,83,14.821428571428571,21.823149,59.86214,11.483093,2.6982245,4.8230233,15.64006,-13.625,9,1993,246,Saison_des_pluies
2023-08-19,83,14.821428571428571,28.667498,51.116962,14.730289,2.634236,4.102279,14.697289,-14.405121,8,2023,231,Saison_des_pluies
2015-08-19,83,14.821428571428571,37.89532,77.17666,17.215113,2.8245323,3.9826798,13.826807,-11.881024,8,2015,231,Saison_des_pluies
1985-07-22,83,14.821428571428571,33.00504,53.61192,18.659174,2.715845,3.8995543,12.989458,-13.694277,7,1985,203,Saison_des_pluies
2012-07-06,83,14.821428571428571,14.0569935,25.17243,6.089433,2.4301727,3.6892335,15.368976,-12.338856,7,2012,188,Saison_des_pluies
2009-08-25,83,14.821428571428571,26.99445,51.95591,14.538419,2.3320749,3.6094682,14.82982,-15.576807,8,2009,237,Saison_des_pluies
1984-06-01,82,14.642857142857144,5.7303658,16.26583,0.69517434,4.471902,17.512009,15.018292,-13.72561,6,1984,153,Saison_des_pluies
1996-07-07,82,14.642857142857144,24.084797,37.461933,16.004526,2.874463,5.219489,13.567073,-12.990853,7,1996,189,Saison_des_pluies
1998-08-05,82,14.642857142857144,21.233192,50.7124,10.484702,2.842962,5.1322274,15.786586,-15.131098,8,1998,217,Saison_des_pluies
2015-08-31,82,14.642857142857144,39.718525,71.80883,13.626038,2.997884,5.073141,13.679878,-11.817073,8,2015,243,Saison_des_pluies
1989-07-11,82,14.642857142857144,26.571714,51.73223,7.9315352,3.2068062,5.0387764,13.948171,-11.847561,7,1989,192,Saison_des_pluies
2008-06-21,82,14.642857142857144,10.329503,19.126522,1.2112306,2.3319876,3.9735785,15.003049,-12.792683,6,2008,173,Saison_des_pluies
1998-05-19,81,14.464285714285715,10.688382,20.29652,0.8872465,4.5931253,8.733951,13.047839,-12.649692,5,1998,139,Saison_des_pluies
2020-10-12,81,14.464285714285715,16.157288,30.3883,2.5805683,2.956737,6.0663323,13.248457,-14.322531,10,2020,286,Saison_des_pluies
1984-05-26,81,14.464285714285715,6.38551,12.588618,1.6335397,3.0049067,4.577191,13.890432,-13.078704,5,1984,147,Saison_des_pluies
2014-08-31,81,14.464285714285715,39.97574,56.783737,22.675825,3.2223206,4.5723886,13.825617,-12.276235,8,2014,243,Saison_des_pluies
1993-06-06,81,14.464285714285715,14.540018,22.421934,6.9632716,2.6720989,4.053492,13.470679,-13.75463,6,1993,157,Saison_des_pluies
2015-09-10,81,14.464285714285715,29.235563,46.241474,15.988961,2.5654895,3.551647,13.844136,-14.800926,9,2015,253,Saison_des_pluies
2005-05-11,80,14.285714285714285,2.9757633,9.510214,0.060524836,4.291488,14.95568,13.4125,-13.403125,5,2005,131,Saison_des_pluies
1994-09-21,80,14.285714285714285,38.299797,101.281075,12.455307,4.0660305,8.199879,14.2875,-16.25,9,1994,264,Saison_des_pluies
2005-07-16,80,14.285714285714285,25.731556,42.543365,9.254614,4.5061064,7.296188,15.1375,-16.08125,7,2005,197,Saison_des_pluies
2023-08-16,80,14.285714285714285,21.270905,43.09537,11.738712,3.117905,6.5127316,16.353125,-13.69375,8,2023,228,Saison_des_pluies
2011-07-14,80,14.285714285714285,34.26478,73.51543,17.813051,3.1764688,5.437105,12.95,-12.359375,7,2011,195,Saison_des_pluies
2019-06-13,80,14.285714285714285,11.266663,29.689543,0.38748148,3.0668702,4.672033,14.421875,-14.1125,6,2019,164,Saison_des_pluies
2023-09-28,80,14.285714285714285,24.758093,43.72275,13.68142,2.6873837,4.027062,13.296875,-15.65,9,2023,271,Saison_des_pluies
1997-09-10,80,14.285714285714285,30.30037,56.118217,15.767333,2.5392442,3.9774935,13.38125,-14.15625,9,1997,253,Saison_des_pluies
1993-09-27,80,14.285714285714285,13.0440855,19.487957,8.576071,2.61882,3.7056892,15.85625,-13.85,9,1993,270,Saison_des_pluies
1994-09-19,80,14.285714285714285,28.28601,45.271053,11.084133,2.4520612,3.2194529,13.29375,-13.521875,9,1994,262,Saison_des_pluies
2012-07-02,79,14.107142857142858,21.09448,30.158808,9.288897,4.2649097,6.9906106,14.748418,-15.90981,7,2012,184,Saison_des_pluies
1998-09-19,79,14.107142857142858,30.131536,51.19865,20.016718,2.8838303,4.6235604,13.393988,-14.849684,9,1998,262,Saison_des_pluies
1981-06-24,79,14.107142857142858,11.349822,37.40466,3.6923187,2.7170007,4.2537208,14.8465185,-14.419304,6,1981,175,Saison_des_pluies
2019-08-18,79,14.107142857142858,31.016663,55.260136,19.705217,2.5379612,3.9595184,14.150316,-15.390822,8,2019,230,Saison_des_pluies
2022-07-21,79,14.107142857142858,19.598606,47.18385,10.086118,2.6008964,3.9133244,14.871836,-13.634494,7,2022,202,Saison_des_pluies
2006-07-16,79,14.107142857142858,18.97842,45.198105,7.8559546,2.5179946,3.4319355,15.26424,-14.795886,7,2006,197,Saison_des_pluies
1981-07-14,79,14.107142857142858,16.334307,28.772362,6.6351805,2.4455097,3.4004211,15.099684,-12.273734,7,1981,195,Saison_des_pluies
1995-04-24,78,13.928571428571429,1.3075936,5.427054,0.08117171,5.469264,14.750042,13.038462,-12.314102,4,1995,114,Saison_seche
1989-06-01,78,13.928571428571429,8.242874,18.980654,0.35375908,3.4146788,13.939189,14.0,-14.060898,6,1989,152,Saison_des_pluies
2005-10-30,78,13.928571428571429,2.1387837,5.4195013,0.48827088,3.9969063,9.456496,15.653846,-14.022436,10,2005,303,Saison_des_pluies
2001-07-28,78,13.928571428571429,24.856771,49.032326,13.280149,3.9207637,8.119061,16.157051,-14.919871,7,2001,209,Saison_des_pluies
1992-08-31,78,13.928571428571429,34.782898,120.7254,11.351136,2.845793,6.846497,14.548077,-15.36218,8,1992,244,Saison_des_pluies
1989-07-13,78,13.928571428571429,17.290089,31.677269,5.400045,3.2218683,6.010187,15.807693,-15.451923,7,1989,194,Saison_des_pluies
2005-06-17,78,13.928571428571429,4.285999,11.645705,0.6248461,3.2541437,5.095054,15.605769,-15.701923,6,2005,168,Saison_des_pluies
1981-08-21,78,13.928571428571429,28.153934,47.430473,13.504608,2.815666,5.0740876,15.144231,-12.243589,8,1981,233,Saison_des_pluies
2013-07-17,78,13.928571428571429,15.198903,25.10898,8.744061,3.2296762,4.896596,16.40064,-13.11218,7,2013,198,Saison_des_pluies
2013-08-28,78,13.928571428571429,42.065872,81.070656,22.462315,2.7580738,4.896314,13.144231,-13.592949,8,2013,240,Saison_des_pluies
2009-07-21,78,13.928571428571429,24.504433,41.25262,12.615648,2.8647096,4.583437,14.102564,-14.26282,7,2009,202,Saison_des_pluies
1991-08-13,78,13.928571428571429,26.3492,42.546986,13.067694,3.0163612,4.5725813,15.358974,-12.38782,8,1991,225,Saison_des_pluies
1999-09-13,78,13.928571428571429,18.246298,29.246815,8.529933,2.7405844,4.299806,15.701923,-12.349359,9,1999,256,Saison_des_pluies
1991-09-27,78,13.928571428571429,21.85053,36.7657,8.715703,2.6752338,3.9525363,13.945513,-15.407051,9,1991,270,Saison_des_pluies
1983-09-11,78,13.928571428571429,27.908548,50.65301,14.961752,2.5946395,3.587524,14.115385,-15.676282,9,1983,254,Saison_des_pluies
2017-04-11,77,13.750000000000002,0.39999074,5.5346503,0.0032295263,5.0494146,12.962325,14.511364,-13.154221,4,2017,101,Saison_seche
2015-09-29,77,13.750000000000002,12.89791,23.49626,5.3647075,3.294986,6.963191,16.222403,-14.849026,9,2015,272,Saison_des_pluies
2007-08-31,77,13.750000000000002,33.90978,62.303852,15.211433,3.4029217,6.319031,14.748377,-12.063312,8,2007,243,Saison_des_pluies
2021-10-24,77,13.750000000000002,5.053702,14.55427,2.3397472,3.5012968,6.0453153,14.894481,-15.625,10,2021,297,Saison_des_pluies
2010-06-29,77,13.750000000000002,9.103827,19.095366,1.3378396,3.04788,5.18584,16.108767,-13.829545,6,2010,180,Saison_des_pluies
2012-08-21,77,13.750000000000002,25.60874,57.4295,11.8875475,2.7235465,4.786952,15.426948,-12.082792,8,2012,234,Saison_des_pluies
2021-09-18,77,13.750000000000002,27.732767,49.24522,13.815443,2.8310661,4.69692,14.290585,-14.391233,9,2021,261,Saison_des_pluies
1998-09-18,77,13.750000000000002,26.955072,54.22006,16.86026,2.7044427,4.580714,14.037337,-14.248377,9,1998,261,Saison_des_pluies
2007-07-18,77,13.750000000000002,15.912347,29.99022,10.143379,3.0323093,4.5125856,15.930195,-12.573052,7,2007,199,Saison_des_pluies
1996-09-27,77,13.750000000000002,18.854555,31.962446,9.677104,2.6696408,4.510195,14.345779,-13.579545,9,1996,271,Saison_des_pluies
1993-07-02,77,13.750000000000002,29.381094,50.957394,14.391589,2.827941,4.489035,12.832792,-13.358767,7,1993,183,Saison_des_pluies
2016-07-04,77,13.750000000000002,28.715696,43.352158,18.171541,2.7125993,4.139677,12.871754,-12.839286,7,2016,186,Saison_des_pluies
2003-06-25,77,13.750000000000002,18.95585,36.18127,10.934662,2.5253024,3.841979,13.433441,-13.589286,6,2003,176,Saison_des_pluies
2010-08-08,77,13.750000000000002,39.977005,68.721985,19.971245,2.62388,3.7895994,13.271104,-12.582792,8,2010,220,Saison_des_pluies
2023-06-29,77,13.750000000000002,17.500559,30.98135,7.2384944,2.602602,3.57378,14.420455,-11.956169,6,2023,180,Saison_des_pluies
2019-08-21,77,13.750000000000002,35.980495,62.312813,21.157679,2.4038758,3.2604754,13.439935,-14.676948,8,2019,233,Saison_des_pluies
2000-07-27,76,13.571428571428571,21.427542,36.69861,9.7761965,3.3614461,6.685234,16.131578,-15.217105,7,2000,209,Saison_des_pluies
2000-10-15,76,13.571428571428571,17.108877,46.935932,4.6724515,3.5622635,6.4638996,13.210526,-14.467105,10,2000,289,Saison_des_pluies
2012-07-28,76,13.571428571428571,29.371868,49.78146,13.851012,2.9601219,5.271544,13.868421,-13.907895,7,2012,210,Saison_des_pluies
1990-10-17,76,13.571428571428571,7.828012,12.970537,1.7031517,2.822315,5.1393337,14.236842,-13.907895,10,1990,290,Saison_des_pluies
1992-09-18,76,13.571428571428571,19.881748,40.030254,10.623344,2.7196,4.56715,15.358553,-15.029605,9,1992,262,Saison_des_pluies
2012-09-19,76,13.571428571428571,28.203405,41.769196,11.37854,3.0478191,4.5607886,13.763158,-11.815789,9,2012,263,Saison_des_pluies
2018-07-09,76,13.571428571428571,19.604324,31.171944,10.633927,2.8230417,4.1909266,14.618421,-12.148026,7,2018,190,Saison_des_pluies
2002-07-02,76,13.571428571428571,16.808996,34.775932,8.132854,2.590516,3.856868,14.490131,-14.654605,7,2002,183,Saison_des_pluies
2020-08-25,76,13.571428571428571,21.867832,38.086666,11.91022,2.3720293,3.2922099,15.476974,-12.026316,8,2020,238,Saison_des_pluies
2002-10-08,75,13.392857142857142,7.7445273,13.693834,2.8591285,3.3452737,10.739237,15.551666,-15.145,10,2002,281,Saison_des_pluies
1981-08-03,75,13.392857142857142,26.52395,52.706245,15.145064,4.106281,9.616557,15.815,-14.111667,8,1981,215,Saison_des_pluies
2005-05-21,75,13.392857142857142,3.366972,13.123224,0.10462726,3.3560774,8.820021,13.695,-14.368333,5,2005,141,Saison_des_pluies
2017-06-09,75,13.392857142857142,17.6126,32.0742,1.6797786,3.2936518,8.659264,13.925,-13.095,6,2017,160,Saison_des_pluies
2020-10-05,75,13.392857142857142,11.520105,25.89605,4.275265,3.7754142,6.733717,15.0616665,-11.955,10,2020,279,Saison_des_pluies
1985-08-05,75,13.392857142857142,48.85417,95.386826,26.85685,3.4308937,6.2334294,13.035,-12.275,8,1985,217,Saison_des_pluies
2000-08-05,75,13.392857142857142,21.859802,52.630604,11.988112,3.02302,5.571601,15.915,-14.665,8,2000,218,Saison_des_pluies
1999-06-14,75,13.392857142857142,16.902836,34.20565,2.4481547,2.9835503,4.830003,13.431666,-14.995,6,1999,165,Saison_des_pluies
2013-09-07,75,13.392857142857142,19.792131,32.866627,11.146405,2.6375794,4.8045883,15.701667,-14.398334,9,2013,250,Saison_des_pluies
2010-08-25,75,13.392857142857142,23.319874,40.98877,13.398831,2.9191031,4.6190166,15.931666,-13.615,8,2010,237,Saison_des_pluies
2022-10-18,75,13.392857142857142,9.584446,26.380898,4.019289,2.7156653,4.0498557,13.788333,-15.338333,10,2022,291,Saison_des_pluies
2018-08-29,75,13.392857142857142,39.250134,67.23766,14.823495,2.596557,3.605659,13.181666,-12.651667,8,2018,241,Saison_des_pluies
1985-05-11,74,13.214285714285715,1.3309971,5.774579,0.010325841,8.638248,21.739128,14.442568,-13.807432,5,1985,131,Saison_des_pluies
1986-08-04,74,13.214285714285715,33.85021,63.143948,15.731829,5.0994015,8.350776,15.763514,-14.199325,8,1986,216,Saison_des_pluies
2009-05-14,74,13.214285714285715,11.605745,26.902336,0.0616607,4.1630044,7.9802337,13.128378,-12.135135,5,2009,134,Saison_des_pluies
2001-08-05,74,13.214285714285715,28.241386,51.036865,10.670283,3.8507318,7.712019,15.692568,-11.976352,8,2001,217,Saison_des_pluies
1984-08-14,74,13.214285714285715,53.580574,96.72778,24.81708,3.5986893,6.529296,13.260135,-13.101352,8,1984,227,Saison_des_pluies
1984-10-31,74,13.214285714285715,5.0864553,13.2298765,0.28410506,3.4778328,6.5238156,13.692568,-12.8918915,10,1984,305,Saison_des_pluies
1984-09-25,74,13.214285714285715,26.211542,42.30448,15.1477,3.1490257,5.9821963,13.841216,-15.675675,9,1984,269,Saison_des_pluies
2012-08-14,74,13.214285714285715,24.62027,59.194256,14.893301,3.1961808,5.7937217,15.939189,-15.540541,8,2012,227,Saison_des_pluies
2017-05-28,74,13.214285714285715,3.0372105,12.209711,0.017148336,2.917701,5.559147,14.847973,-14.341216,5,2017,148,Saison_des_pluies
1984-10-06,74,13.214285714285715,11.295254,20.957148,3.0275118,3.02161,5.2227664,14.648648,-13.7668915,10,1984,280,Saison_des_pluies
1987-06-17,74,13.214285714285715,11.469953,27.814854,2.6432147,3.3092034,5.219154,14.385135,-15.503378,6,1987,168,Saison_des_pluies
2007-09-26,74,13.214285714285715,21.221153,48.10496,9.006497,3.178086,5.0112977,15.158784,-15.77027,9,2007,269,Saison_des_pluies
2004-06-14,74,13.214285714285715,15.075446,27.864988,6.3010006,3.2193627,4.991879,13.878378,-15.462838,6,2004,166,Saison_des_pluies
2017-07-01,74,13.214285714285715,14.385019,31.949396,2.1723135,3.1097627,4.9022145,15.118243,-15.209459,7,2017,182,Saison_des_pluies
2009-09-18,74,13.214285714285715,17.505121,25.748943,11.351055,2.5673995,4.608599,15.459459,-12.679054,9,2009,261,Saison_des_pluies
2008-10-02,74,13.214285714285715,19.801567,38.12434,4.9968534,2.9142141,4.572,13.611486,-12.652027,10,2008,276,Saison_des_pluies
2009-08-31,74,13.214285714285715,43.079395,89.87856,16.231867,3.041387,4.488212,13.831081,-15.685811,8,2009,243,Saison_des_pluies
1993-07-07,74,13.214285714285715,23.185078,46.228867,10.987282,2.5108783,3.8285687,13.418919,-13.408784,7,1993,188,Saison_des_pluies
1984-07-26,73,13.035714285714286,47.543034,99.431915,16.81915,3.573016,7.034615,12.871575,-13.761987,7,1984,208,Saison_des_pluies
2019-08-26,73,13.035714285714286,35.142403,68.92344,16.112535,3.7437272,6.4636183,15.172945,-13.087329,8,2019,238,Saison_des_pluies
2010-09-20,73,13.035714285714286,25.721447,51.611984,12.090606,3.0415614,5.3566294,14.621575,-15.241438,9,2010,263,Saison_des_pluies
1983-06-12,73,13.035714285714286,6.046879,17.957092,1.2133708,3.0245063,5.2702813,15.799658,-12.364726,6,1983,163,Saison_des_pluies
2008-06-16,73,13.035714285714286,7.6017437,14.766499,3.0143845,2.8600824,5.003152,15.238013,-13.234589,6,2008,168,Saison_des_pluies
1995-09-11,73,13.035714285714286,25.244314,53.212643,12.386105,2.713873,4.728882,14.607877,-15.234589,9,1995,254,Saison_des_pluies
2023-10-08,73,13.035714285714286,13.594554,27.050169,3.7560992,2.6600523,4.6528053,13.803082,-14.881849,10,2023,281,Saison_des_pluies
1995-08-29,73,13.035714285714286,31.217255,83.58283,11.332101,2.6426806,4.5626163,14.501713,-12.8989725,8,1995,241,Saison_des_pluies
1996-08-14,73,13.035714285714286,29.216282,67.275894,13.395288,2.7813354,4.5002265,14.981164,-14.121575,8,1996,227,Saison_des_pluies
2000-08-30,73,13.035714285714286,26.467737,40.066948,14.371386,2.7655697,4.241302,15.025685,-13.049658,8,2000,243,Saison_des_pluies
1988-07-30,73,13.035714285714286,27.326456,42.083702,14.244778,2.6484299,4.126539,14.238013,-12.563356,7,1988,212,Saison_des_pluies
2015-08-25,73,13.035714285714286,32.921894,65.994934,17.093285,2.3576458,3.5100703,13.864726,-14.135274,8,2015,237,Saison_des_pluies
1997-06-01,72,12.857142857142856,5.7429743,32.402565,0.058813754,8.792034,25.904068,14.753472,-15.576389,6,1997,152,Saison_des_pluies
1991-06-02,72,12.857142857142856,17.288702,31.363596,0.29588714,3.6430025,10.090976,13.239583,-13.003472,6,1991,153,Saison_des_pluies
2015-10-31,72,12.857142857142856,4.31126,12.918715,0.848714,4.0113907,7.2887535,14.368055,-13.413195,10,2015,304,Saison_des_pluies
1993-07-24,72,12.857142857142856,26.661325,45.21332,12.301565,3.5646086,7.205912,15.166667,-14.020833,7,1993,205,Saison_des_pluies
2014-05-25,72,12.857142857142856,11.006012,19.608343,1.5641583,2.9766533,4.553905,13.197917,-11.951389,5,2014,145,Saison_des_pluies
2006-09-27,72,12.857142857142856,24.59515,45.47306,10.634237,2.732137,4.3000607,13.277778,-11.920139,9,2006,270,Saison_des_pluies
2001-08-23,72,12.857142857142856,45.273945,69.42655,27.23736,2.7850163,4.1968956,13.03125,-12.361111,8,2001,235,Saison_des_pluies
2015-08-20,72,12.857142857142856,24.525042,51.71589,14.138091,2.4973986,3.9831676,15.447917,-15.958333,8,2015,232,Saison_des_pluies
2020-07-16,72,12.857142857142856,16.556404,28.000662,7.456859,2.5302877,3.9203684,15.447917,-13.461805,7,2020,198,Saison_des_pluies
2020-08-23,72,12.857142857142856,34.11786,56.610268,20.26628,2.510878,3.7202408,13.982639,-12.861111,8,2020,236,Saison_des_pluies
1987-04-04,71,12.678571428571427,0.3355199,7.044153,0.003976981,5.557567,15.076168,14.790493,-14.103873,4,1987,94,Saison_seche
1995-09-23,71,12.678571428571427,26.642889,60.863876,9.932055,3.9746222,8.982881,15.625,-15.801056,9,1995,266,Saison_des_pluies
1986-05-11,71,12.678571428571427,7.0497193,14.678544,0.55257666,3.731974,7.1204367,13.156691,-12.382042,5,1986,131,Saison_des_pluies
1986-07-06,71,12.678571428571427,21.411371,47.908066,9.0034685,2.9081511,5.2555275,14.371479,-12.952465,7,1986,187,Saison_des_pluies
2020-07-13,71,12.678571428571427,16.484406,32.282753,6.6705065,3.0927331,4.8717623,15.882042,-12.0017605,7,2020,195,Saison_des_pluies
2011-06-21,71,12.678571428571427,7.478932,20.005371,0.8938691,2.712338,4.219532,15.322183,-14.565141,6,2011,172,Saison_des_pluies
2018-06-04,71,12.678571428571427,14.985724,22.846401,6.163463,2.7082598,3.5820708,13.304578,-12.079226,6,2018,155,Saison_des_pluies
2020-07-03,71,12.678571428571427,15.803805,24.691425,8.084283,2.4542494,3.524828,14.744719,-13.012324,7,2020,185,Saison_des_pluies
1989-06-02,70,12.5,7.6088676,13.279896,0.767838,4.8472157,18.939785,13.935715,-15.614285,6,1989,153,Saison_des_pluies
1999-05-18,70,12.5,3.7491543,10.643401,0.2747425,4.4375844,9.190699,14.025,-12.535714,5,1999,138,Saison_des_pluies
1995-08-15,70,12.5,51.6634,101.77967,11.97276,3.4494743,7.0610237,13.325,-13.142858,8,1995,227,Saison_des_pluies
2003-09-09,70,12.5,33.666264,60.215076,13.885663,3.9709656,6.6487565,15.203571,-16.078571,9,2003,252,Saison_des_pluies
2005-06-11,70,12.5,12.033392,22.43282,1.6588523,3.0665069,6.2699466,14.617857,-11.610714,6,2005,162,Saison_des_pluies
2006-05-23,70,12.5,6.2856636,12.386927,0.7051465,3.3076208,6.1330905,13.810715,-12.228572,5,2006,143,Saison_des_pluies
2008-08-30,70,12.5,27.383862,51.943893,10.479688,2.956016,5.3247833,15.2535715,-11.867857,8,2008,243,Saison_des_pluies
1986-10-09,70,12.5,9.642243,23.820251,3.1001096,2.8843925,4.7887588,14.75,-15.2535715,10,1986,282,Saison_des_pluies
1986-07-25,70,12.5,27.89045,39.955147,19.325558,2.6544435,4.3374915,13.578571,-13.035714,7,1986,206,Saison_des_pluies
2023-06-23,70,12.5,23.090332,32.36551,15.138035,2.8333902,4.311128,12.65,-13.735714,6,2023,174,Saison_des_pluies
1981-09-11,70,12.5,28.59106,56.02443,13.413243,2.6007133,3.6724079,14.142858,-14.489285,9,1981,254,Saison_des_pluies
2000-09-14,70,12.5,17.678715,23.88669,10.98723,2.6377919,3.5498433,16.114286,-15.157143,9,2000,258,Saison_des_pluies
1989-06-06,69,12.321428571428573,16.135008,31.5533,3.5501168,4.293953,8.545036,14.016304,-14.375,6,1989,157,Saison_des_pluies
2002-05-16,69,12.321428571428573,4.8468256,20.6081,0.025692718,3.9009638,7.6527267,14.009058,-12.63587,5,2002,136,Saison_des_pluies
1993-07-21,69,12.321428571428573,39.607918,67.95687,16.793903,3.8343124,7.6268506,13.077899,-13.668478,7,1993,202,Saison_des_pluies
2003-07-26,69,12.321428571428573,21.018213,33.635803,8.6564,3.0744548,6.001526,16.081522,-15.335145,7,2003,207,Saison_des_pluies
2010-06-13,69,12.321428571428573,7.1415715,16.246372,1.1668638,3.2034593,5.885266,15.414855,-13.157609,6,2010,164,Saison_des_pluies
2003-07-04,69,12.321428571428573,21.354671,38.1328,6.613458,3.394623,5.7999873,14.791667,-14.226449,7,2003,185,Saison_des_pluies
1989-08-23,69,12.321428571428573,31.29811,57.398823,20.614222,2.6824234,5.634993,14.563406,-13.480072,8,1989,235,Saison_des_pluies
2022-06-13,69,12.321428571428573,12.148934,23.104773,1.373848,2.9328427,5.299621,14.541667,-12.088768,6,2022,164,Saison_des_pluies
1987-07-19,69,12.321428571428573,32.211502,64.631584,9.75271,3.022645,4.7525616,13.407609,-12.686594,7,1987,200,Saison_des_pluies
2002-09-14,69,12.321428571428573,16.46832,26.880728,7.9082255,2.8636985,4.4411736,16.389492,-13.262681,9,2002,257,Saison_des_pluies
2020-09-10,69,12.321428571428573,26.128462,49.108746,13.186265,2.5892985,4.4399295,13.911232,-12.436594,9,2020,254,Saison_des_pluies
2010-09-10,69,12.321428571428573,29.154814,50.04247,11.763832,2.6170015,3.8106637,13.856884,-14.722826,9,2010,253,Saison_des_pluies
1997-08-26,69,12.321428571428573,39.595676,87.4434,13.429875,2.7458735,3.7978227,13.893116,-15.356884,8,1997,238,Saison_des_pluies
2010-09-28,69,12.321428571428573,16.249624,21.153131,12.017852,2.4171517,3.296365,14.512681,-14.940217,9,2010,271,Saison_des_pluies
2014-09-12,69,12.321428571428573,16.739943,26.562656,10.151902,2.3794477,3.2503405,15.711957,-12.617754,9,2014,255,Saison_des_pluies
2011-07-03,68,12.142857142857142,12.8574095,27.272182,6.4410334,4.0476604,8.815347,15.761029,-15.933824,7,2011,184,Saison_des_pluies
1991-07-27,68,12.142857142857142,45.3664,108.89346,19.980843,3.3234334,7.2819114,12.904411,-14.577206,7,1991,208,Saison_des_pluies
2010-06-28,68,12.142857142857142,18.479666,38.11913,1.6830822,2.8379054,6.5059667,13.863971,-13.919118,6,2010,179,Saison_des_pluies
2010-09-24,68,12.142857142857142,25.020035,52.315468,10.869738,2.9170406,6.007791,14.294118,-15.882353,9,2010,267,Saison_des_pluies
2000-07-31,68,12.142857142857142,18.84944,42.705692,11.203125,2.9431791,5.498228,16.242647,-12.930147,7,2000,213,Saison_des_pluies
